Hipotel Paris Belgrand	2 etoiles. Review : 6. URL : http://www.easytobook.com/en/france/paris/paris/hotel-belgrand/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	60 Rue Belgrand 75020 Paris France	48.86461	2.40585	hotels
Campanile Paris-Ouest Pont-de-Suresnes	2 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/campanile-paris-ouest-pont-de-suresnes/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	15 Boulevard Henri Sellier Sellier 92150 Paris France	48.86729	2.22710	hotels
Chaplain Rive Gauche	3 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-chaplain-rive-gauche/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	11 Bis Rue Jules Chaplain 75006 Paris France	48.84288	2.33056	hotels
Appartements Premium Montmartre	0 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/appartements-premium-montmartre/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	5 rue Aristide Bruant 75018 Paris France	48.88557	2.33536	hotels
De la Tamise	3 etoiles. Review : 8.5. URL : http://www.easytobook.com/en/france/paris/paris/de-la-tamise/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	4 Rue D Alger 75001 Paris France	48.86487	2.32947	hotels
Hotel Le Citizen	0 etoiles. Review : 9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-le-citizen/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	96 Quai De Jemmapes 75010 Paris France	48.87315	2.36422	hotels
Villa d'Estrees	4 etoiles. Review : 8.5. URL : http://www.easytobook.com/en/france/paris/paris/villa-d-estrees/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	17 Rue Git Le Coeur 75006 Paris France	48.85329	2.34241	hotels
De Notre-Dame	3 etoiles. Review : 8.9. URL : http://www.easytobook.com/en/france/paris/paris/de-notre-dame/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	19 Rue Maitre Albert 75005 Paris France	48.85033	2.34922	hotels
Hotel Montreal	3 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/montreal/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	23 Rue Godot-de-mauroy 75009 Paris France	48.87140	2.32711	hotels
Residence Metropole Opera	4 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/residence-metropole-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	2 Rue De Gramont 75002 Paris France	48.86915	2.33666	hotels
Passy-Eiffel	3 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/passy-eiffel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	10 Rue De Passy 75016 Paris France	48.85835	2.28356	hotels
Le Burgundy Paris	5 etoiles. Review : 10. URL : http://www.easytobook.com/en/france/paris/paris/le-burgundy-paris/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	8 Rue Duphot 75001 Paris France	48.86799	2.32562	hotels
Pavillon Courcelles Parc Monceau	3 etoiles. Review : 7.6. URL : http://www.easytobook.com/en/france/paris/paris/residence-monceau-etoile/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	25 Rue De Saussure 75017 Paris France	48.88423	2.31619	hotels
Studio Hotel	2 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/studio-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	25 Rue Alain Chartier 75015 Paris France	48.83791	2.29613	hotels
Hotel de Lille - Louvre	0 etoiles. Review : 0. URL : http://www.easytobook.com/en/france/paris/paris/hotel-de-lille-67490/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	8 &#44  rue du Pelican 75001 Paris France	48.86263	2.33960	hotels
California Champs Elysees	4 etoiles. Review : 7.7. URL : http://www.easytobook.com/en/france/paris/paris/warwick-champs-elysees-hotel-12324/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	16 Rue De Berri 75008 Paris France	48.87266	2.30464	hotels
Le Petit Madeleine	3 etoiles. Review : 7.4. URL : http://www.easytobook.com/en/france/paris/paris/hotel-le-petit-madeleine/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	22 Rue Roquepine 75008 Paris France	48.87322	2.31811	hotels
Champerret Heliopolis	2 etoiles. Review : 8.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-champerret-heliopolis/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	13 Rue D Huliopolis 75017 Paris France	48.88517	2.29360	hotels
Abricotel	2 etoiles. Review : 7.2. URL : http://www.easytobook.com/en/france/paris/paris/abricotel-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	15 Rue Lally Tollendal 75019 Paris France	48.88339	2.37356	hotels
Pullman Paris Montparnasse	4 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/le-meridien-montparnasse/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	19 Rue Du Commandant-mouchotte 75014 Paris France	48.83871	2.32046	hotels
Londres et New York	3 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-londres-et-new-york/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	15 Place Du Havre 75008 Paris France	48.87505	2.32677	hotels
Hotel de Vendome	5 etoiles. Review : 8.9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-de-vendome/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	1 Place Vendome 75001 Paris France	48.86697	2.32894	hotels
L'hotel Duquesne Eiffel	3 etoiles. Review : 8.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-duquesne-eiffel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	23 Avenue Duquesne 75007 Paris France	48.85185	2.30999	hotels
Villa Eugenie	4 etoiles. Review : 7.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-villa-eugenie/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	167 Rue De Rome 75017 Paris France	48.88726	2.31417	hotels
Hotel du Rond-Point des Champs Elysees	3 etoiles. Review : 0. URL : http://www.easytobook.com/en/france/paris/paris/hotel-du-rond-point-des-champs-elysees/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	10 Rue De Ponthieu 75008 Paris France	48.87035	2.31058	hotels
Opera Marigny	4 etoiles. Review : 9. URL : http://www.easytobook.com/en/france/paris/paris/opera-marigny/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	11 Rue De L'Arcade 75008 Paris France	48.87163	2.32353	hotels
Best Western Hotel Opera Batignolles	4 etoiles. Review : 7.4. URL : http://www.easytobook.com/en/france/paris/paris/hotel-mercure-square-des-batignolles/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	165 Rue De Rome 75017 Paris France	48.88721	2.31430	hotels
Hotel Scribe Paris managed by Sofitel	5 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/scribe/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	1 Rue Scribe 75009 Paris France	48.87023	2.32994	hotels
Du Lion d'Or	2 etoiles. Review : 7.1. URL : http://www.easytobook.com/en/france/paris/paris/du-lion-d-or/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	5 Rue De La Sourdiere 75001 Paris France	48.86521	2.33166	hotels
Monte Carlo	2 etoiles. Review : 9.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-monte-carlo/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	44 Rue Du Faubourg Montmartre 75009 Paris France	48.87470	2.34151	hotels
Du Maine	2 etoiles. Review : 6.4. URL : http://www.easytobook.com/en/france/paris/paris/hotel-villa-du-maine/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	16 Rue Maison Dieu 75014 Paris France	48.83542	2.32313	hotels
Baldi	2 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-baldi/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	42 Boulevard Garibaldi 75015 Paris France	48.84659	2.30540	hotels
Hotel du Louvre	4 etoiles. Review : 0. URL : http://www.easytobook.com/en/france/paris/paris/hotel-du-louvre/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	Place Andre Malraux 75001 Paris France	48.86353	2.33566	hotels
Le Relais Saint-Germain	4 etoiles. Review : 0. URL : http://www.easytobook.com/en/france/paris/paris/hotel-le-relais-saint-germain/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	9 Carrefour De L Odeon 75006 Paris France	48.85174	2.33860	hotels
Helzear Montorgueil Apartments	4 etoiles. Review : 0. URL : http://www.easytobook.com/en/france/paris/paris/helzear-montorgueil-apartments/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	3 Rue Saint Joseph 75002 Paris France	48.86831	2.34525	hotels
Nicolo	2 etoiles. Review : 9.7. URL : http://www.easytobook.com/en/france/paris/paris/nicolo/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	3 Rue Nicolo 75116 Paris France	48.85808	2.28062	hotels
Sejours & Affaires Paris-Ivry	2 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/paris-ivry/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	4 Rue Jean-jacques Rousseau 94200 Paris France	48.82103	2.39069	hotels
Monceau Etoile	3 etoiles. Review : 10. URL : http://www.easytobook.com/en/france/paris/paris/monceau-etoile/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	64 Rue De Levis 75017 Paris France	48.88400	2.31305	hotels
Vivaldi	3 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-vivaldi/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	5 Rue Roque De Fillol 92800 Paris France	48.88299	2.24093	hotels
Chomel	3 etoiles. Review : 8. URL : http://www.easytobook.com/en/france/paris/paris/chomel-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	15 Rue Chomel 75007 Paris France	48.85172	2.32499	hotels
Le Petit Paris	4 etoiles. Review : 8.4. URL : http://www.easytobook.com/en/france/paris/paris/le-petit-paris/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	214 rue Saint Jacques 75005 Paris France	48.84505	2.34247	hotels
Hermes	2 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/hermes/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	22 Rue Baudin 92300 Paris France	48.89651	2.28089	hotels
Pullman Paris Bercy	4 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/pullman-paris-bercy-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	1 rue de Libourne 75012 Paris France	48.83147	2.38741	hotels
FAY Notre-Dame	0 etoiles. Review : 7. URL : http://www.easytobook.com/en/france/paris/paris/fay-notre-dame/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	8 Rue Des Anglais 75005 Paris France	48.85064	2.34765	hotels
Best Western Premier Louvre Saint Honore	4 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/hotel-louvre-saint-honore/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	141 Rue Saint Honore 75001 Paris France	48.86171	2.34071	hotels
Quartier Latin (1) Apartment	0 etoiles. Review : 7.3. URL : http://www.easytobook.com/en/france/paris/paris/quartier-latin-l/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	8 Rue De La Harpe 75005 Paris France	48.85287	2.34448	hotels
Citadines Louvre Paris	3 etoiles. Review : 9.3. URL : http://www.easytobook.com/en/france/paris/paris/citadines-apart-hotel-louvre/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	8 Rue De Richelieu 75001 Paris France	48.86387	2.33587	hotels
Lindbergh	3 etoiles. Review : 9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-lindbergh/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	5 Rue Chomel 75007 Paris France	48.85215	2.32612	hotels
Devillas	3 etoiles. Review : 7.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-devillas/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	4 Boulevard Saint-Marcel 75005 Paris France	48.83987	2.36170	hotels
BridgeStreet Champs Elysees	0 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/warwick-champs-elysees-hotel-274341/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	14 rue de Berri 75008 Paris France	48.87385	2.31567	hotels
Paris France	2 etoiles. Review : 7.2. URL : http://www.easytobook.com/en/france/paris/paris/paris-france/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	72 Rue De Turbigo 75003 Paris France	48.86645	2.36045	hotels
Best Western Sevres Montparnasse	3 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-sevres-montparnasse/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	153 Rue De Vaugirard 75015 Paris France	48.84381	2.31563	hotels
Opera Richepanse	4 etoiles. Review : 9. URL : http://www.easytobook.com/en/france/paris/paris/best-western-premier-hotel-opera-richepanse/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	14 Rue Du Chevalier De Saint-Georges 75001 Paris France	48.86886	2.32525	hotels
Varenne	3 etoiles. Review : 8.6. URL : http://www.easytobook.com/en/france/paris/paris/varenne/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	44 Rue De Bourgogne 75007 Paris France	48.85693	2.31726	hotels
Carlton's	4 etoiles. Review : 7.9. URL : http://www.easytobook.com/en/france/paris/paris/carlton-s-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	55 Boulevard De Rochechouard 75009 Paris France	48.88211	2.34102	hotels
Villa Mazarin	0 etoiles. Review : 8.2. URL : http://www.easytobook.com/en/france/paris/paris/hotel-villa-mazarin/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	6 Rue Des Archives 75004 Paris France	48.85742	2.35421	hotels
Best Western Hotel Folkestone Opera	3 etoiles. Review : 8.6. URL : http://www.easytobook.com/en/france/paris/paris/best-western-folkstone/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	9 Rue De Castellane 75008 Paris France	48.87220	2.32521	hotels
Relais Christine	0 etoiles. Review : 10. URL : http://www.easytobook.com/en/france/paris/paris/hotel-relais-christine/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	3 Rue Christine 75006 Paris France	48.85429	2.34031	hotels
Hotel le Bellechasse St Germain	4 etoiles. Review : 8.8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-bellechasse-paris-saint-germain/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	8 Rue De Bellechasse 75007 Paris France	48.85966	2.32423	hotels
Exelmans	2 etoiles. Review : 7.9. URL : http://www.easytobook.com/en/france/paris/paris/hotel-exelmans/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	73 Rue Boileau 75016 Paris France	48.84143	2.26258	hotels
BridgeStreet Montparnasse	0 etoiles. Review : 9. URL : http://www.easytobook.com/en/france/paris/paris/bridgestreet-montparnasse-appartement/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	13 Rue D Odessa 75014 Paris France	48.84223	2.32459	hotels
Regina de Passy	3 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/regina-de-passy/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	6 Rue De La Tour 75116 Paris France	48.85863	2.28413	hotels
Des Ducs de Bourgogne	4 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/best-western-aux-ducs-de-bourgogne/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	19 Rue Du Pont Neuf 75001 Paris France	48.86000	2.34404	hotels
La Perle	3 etoiles. Review : 9.8. URL : http://www.easytobook.com/en/france/paris/paris/hotel-la-perle/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	14 Rue Des Canettes 75006 Paris France	48.85199	2.33376	hotels
Champs Elysees Plaza	5 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-champs-elysees-plaza/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	35 Rue De Berri 75008 Paris France	48.87368	2.30641	hotels
De Seine	3 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/de-seine/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	52 Rue De Seine 75006 Paris France	48.85429	2.33691	hotels
Karraz	0 etoiles. Review : 7. URL : http://www.easytobook.com/en/france/paris/paris/karraz/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	12 Rue Mondetour 75001 Paris France	48.86269	2.34795	hotels
Hotel Mayet	3 etoiles. Review : 0. URL : http://www.easytobook.com/en/france/paris/paris/hotel-mayet/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	3 Rue Mayet 75006 Paris France	48.84732	2.31834	hotels
Les Rives de Notre Dame	4 etoiles. Review : 8.4. URL : http://www.easytobook.com/en/france/paris/paris/hotel-les-rives-de-notre-dame/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	15 Quai Saint Michel 75005 Paris France	48.85327	2.34583	hotels
Derby Eiffel	3 etoiles. Review : 8.5. URL : http://www.easytobook.com/en/france/paris/paris/best-western-derby-eiffel-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	5 Avenue Duquesne Paris Franc 75007 Paris France	48.85400	2.30598	hotels
Murano Urban Resort	4 etoiles. Review : 6.8. URL : http://www.easytobook.com/en/france/paris/paris/murano-urban-resort-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	13 Boulevard Du Temple 75003 Paris France	48.86399	2.36615	hotels
La Maison Saint-Germain	0 etoiles. Review : 0. URL : http://www.easytobook.com/en/france/paris/paris/maison-saint-germain/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	158 Boulevard Saint-germain 75006 Paris France	48.85313	2.33609	hotels
Pulitzer Paris	3 etoiles. Review : 7.3. URL : http://www.easytobook.com/en/france/paris/paris/quality-hotel-pulitzer-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	23 Rue Du Faubourg Montmartre 75009 Paris France	48.87314	2.34296	hotels
Plaza Etoile (Emeraude hotel)	3 etoiles. Review : 6.8. URL : http://www.easytobook.com/en/france/paris/paris/plaza-etoile-emeraude-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	21 Avenue De Wagram 75017 Paris France	48.87591	2.29661	hotels
Opera Maintenon	2 etoiles. Review : 7.8. URL : http://www.easytobook.com/en/france/paris/paris/opera-maintenon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	36 Rue Sainte Anne 75001 Paris France	48.86681	2.33581	hotels
Guisarde - Apartment	0 etoiles. Review : 5.6. URL : http://www.easytobook.com/en/france/paris/paris/guisarde/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	15 Rue Guisarde 75006 Paris France	48.85188	2.33443	hotels
Alexandrine Opera	2 etoiles. Review : 8. URL : http://www.easytobook.com/en/france/paris/paris/alexandrine-balladins/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	10 Rue De Moscou 75008 Paris France	48.88011	2.32585	hotels
Le Relais des Halles	2 etoiles. Review : 8.9. URL : http://www.easytobook.com/en/france/paris/paris/le-relais-des-halles/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	26 Rue Pierre Lescot 75001 Paris France	48.86317	2.34880	hotels
Best Western Le Jardin de Cluny	3 etoiles. Review : 5.4. URL : http://www.easytobook.com/en/france/paris/paris/best-western-au-jardin-de-cluny/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	9 Rue Du Sommerard 75005 Paris France	48.84978	2.34700	hotels
Austin's Saint Lazare	3 etoiles. Review : 9.1. URL : http://www.easytobook.com/en/france/paris/paris/austin-s-saint-lazare/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	26 Rue D Amsterdam 75009 Paris France	48.87705	2.32693	hotels
Hotel Regina	4 etoiles. Review : 8.7. URL : http://www.easytobook.com/en/france/paris/paris/regina-hotel/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	2 &#44  place des Pyramides 75001 Paris France	48.86387	2.33222	hotels
Hotel Eden Opera	2 etoiles. Review : 8.3. URL : http://www.easytobook.com/en/france/paris/paris/hotel-eden/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	35 rue Jean Baptiste Pigalle 75009 Paris France	48.87959	2.33390	hotels
Hotel des Halles	3 etoiles. Review : 8.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-residence-des-halles/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	4 Rue Des Halles 75001 Paris France	48.85907	2.34716	hotels
Villa Pantheon	4 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/villa-pantheon/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	41 Rue Des Ecoles 75005 Paris France	48.84917	2.34620	hotels
BridgeStreet Opera	4 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/bridgestreet-opera/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	5 Rue De Stockholm 75008 Paris France	48.87706	2.32209	hotels
Austin's Arts et Metiers	3 etoiles. Review : 8.9. URL : http://www.easytobook.com/en/france/paris/paris/austin-s-arts-et-metiers/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	6 Rue Montgolfier 75003 Paris France	48.86590	2.35703	hotels
Villa Opera Drouot	4 etoiles. Review : 7.6. URL : http://www.easytobook.com/en/france/paris/paris/villa-opera-drouot/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	2 Rue Geoffroy Marie 75009 Paris France	48.87336	2.34345	hotels
Best Western Hotel Le Montparnasse	3 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/comfort-inn-montparnasse/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	37 Boulevard Du Montparnasse 75006 Paris France	48.84480	2.32091	hotels
Terminus Orleans	2 etoiles. Review : 8.1. URL : http://www.easytobook.com/en/france/paris/paris/hotel-terminus-orleans/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	197 Boulevard Brune 75014 Paris France	48.82329	2.32493	hotels
Bridgestreet Le Marais	0 etoiles. Review : 9.7. URL : http://www.easytobook.com/en/france/paris/paris/bridgestreet-le-marais/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	4 Rue Etienne Marcel 75002 Paris France	48.86339	2.35065	hotels
Hotel Jacques de Molay	3 etoiles. Review : 7.5. URL : http://www.easytobook.com/en/france/paris/paris/hotel-jacques-de-molay/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	94 Rue Des Archives 75003 Paris France	48.86360	2.36106	hotels
Villa & Hotel Majestic	5 etoiles. Review : 0. URL : http://www.easytobook.com/en/france/paris/paris/villa-hotel-majestic/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	30 Rue La Perouse 75116 Paris France	48.87046	2.29380	hotels
Comfort Hotel Davout Nation - Paris 20eme	2 etoiles. Review : 6.8. URL : http://www.easytobook.com/en/france/paris/paris/comfort-hotel-davout-nation/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	110 Rue Des Orteaux 75020 Paris France	48.85548	2.40980	hotels
Residence Henri IV	3 etoiles. Review : 9.3. URL : http://www.easytobook.com/en/france/paris/paris/hotel-residence-henri-iv/?utm_source={company_name}&utm_medium=vertical&utm_term=paris&utm_content=etb1&utm_campaign=en&affid={number}	50 Rue Des Bernardins 75005 Paris France	48.84810	2.34938	hotels
